0.18919584,0.797980949,0.420156854,0.525883096,0,1,0
1.034538955,0.106089953,0.533508524,0.394849102,0,1,0
0.551485746,-1.738952704,0.36348102,0.132781114,0,1,0
-0.293857369,-0.124540379,0.193453516,0.132781114,0,1,0
-0.414620671,-1.27769204,0.136777681,0.132781114,0,1,0
-0.414620671,-1.047061707,0.36348102,0.00174712,0,1,0
0.309959142,-0.124540379,0.476832689,0.263815108,0,1,0
-0.052330764,-1.047061707,0.136777681,0.00174712,0,1,0
-1.018437181,-1.738952704,-0.259953162,-0.260320868,0,1,0
-0.293857369,-0.816431375,0.25012935,0.132781114,0,1,0
-0.173094066,-0.124540379,0.25012935,0.00174712,0,1,0
-0.173094066,-0.355170711,0.25012935,0.132781114,0,1,0
0.430722444,-0.355170711,0.306805185,0.132781114,0,1,0
-0.897673879,-1.27769204,-0.429980666,-0.129286874,0,1,0
-0.173094066,-0.585801043,0.193453516,0.132781114,0,1,0
0.551485746,0.567350617,1.270294374,1.705189041,0,0,1
-0.052330764,-0.816431375,0.760211862,0.918985077,0,0,1
1.517592163,-0.124540379,1.21361854,1.181053065,0,0,1
0.551485746,-0.355170711,1.043591036,0.787951084,0,0,1
0.793012351,-0.124540379,1.156942705,1.312087059,0,0,1
2.121408674,-0.124540379,1.610349382,1.181053065,0,0,1
-1.139200483,-1.27769204,0.420156854,0.65691709,0,0,1
1.759118768,-0.355170711,1.440321878,0.787951084,0,0,1
1.034538955,-1.27769204,1.156942705,0.787951084,0,0,1
1.638355466,1.259241613,1.326970209,1.705189041,0,0,1
0.793012351,0.336720285,0.760211862,1.050019071,0,0,1
0.672249049,-0.816431375,0.873563532,0.918985077,0,0,1
1.155302257,-0.124540379,0.986915201,1.181053065,0,0,1
-0.173094066,-1.27769204,0.703536028,1.050019071,0,0,1
-0.052330764,-0.585801043,0.760211862,1.574155047,0,0,1
0.672249049,0.336720285,0.873563532,1.443121053,0,0,1
0.793012351,-0.124540379,0.986915201,0.787951084,0,0,1
2.242171976,1.720502277,1.667025217,1.312087059,0,0,1
2.242171976,-1.047061707,1.780376886,1.443121053,0,0,1
0.18919584,-1.969583036,0.703536028,0.394849102,0,0,1
1.276065559,0.336720285,1.10026687,1.443121053,0,0,1
-0.293857369,-0.585801043,0.646860193,1.050019071,0,0,1
2.242171976,-0.585801043,1.667025217,1.050019071,0,0,1
0.551485746,-0.816431375,0.646860193,0.787951084,0,0,1
1.034538955,0.567350617,1.10026687,1.181053065,0,0,1
1.638355466,0.336720285,1.270294374,0.787951084,0,0,1
0.430722444,-0.585801043,0.590184358,0.787951084,0,0,1
0.309959142,-0.124540379,0.646860193,0.787951084,0,0,1
0.672249049,-0.585801043,1.043591036,1.181053065,0,0,1
1.638355466,-0.124540379,1.156942705,0.525883096,0,0,1
1.87988207,-0.585801043,1.326970209,0.918985077,0,0,1
2.483698581,1.720502277,1.496997713,1.050019071,0,0,1
0.672249049,-0.585801043,1.043591036,1.312087059,0,0,1
0.551485746,-0.585801043,0.760211862,0.394849102,0,0,1
0.309959142,-1.047061707,1.043591036,0.263815108,0,0,1
2.242171976,-0.124540379,1.326970209,1.443121053,0,0,1
0.551485746,0.797980949,1.043591036,1.574155047,0,0,1
0.672249049,0.106089953,0.986915201,0.787951084,0,0,1
0.18919584,-0.124540379,0.590184358,0.787951084,0,0,1
1.276065559,0.106089953,0.930239366,1.181053065,0,0,1
1.034538955,0.106089953,1.043591036,1.574155047,0,0,1
1.276065559,0.106089953,0.760211862,1.443121053,0,0,1
-0.052330764,-0.816431375,0.760211862,0.918985077,0,0,1
1.155302257,0.336720285,1.21361854,1.443121053,0,0,1
1.034538955,0.567350617,1.10026687,1.705189041,0,0,1
1.034538955,-0.124540379,0.816887697,1.443121053,0,0,1
0.551485746,-1.27769204,0.703536028,0.918985077,0,0,1
0.793012351,-0.124540379,0.816887697,1.050019071,0,0,1
0.430722444,0.797980949,0.930239366,1.443121053,0,0,1
0.068432538,-0.124540379,0.760211862,0.787951084,0,0,1
